Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/12/2022,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),Latest Reported Industry Type (sectors),2021 Total reported direct emissions,2020 Total reported direct emissions,2019 Total reported direct emissions,2018 Total reported direct emissions,2017 Total reported direct emissions,2016 Total reported direct emissions,2015 Total reported direct emissions,2014 Total reported direct emissions,2013 Total reported direct emissions,2012 Total reported direct emissions,2011 Total reported direct emissions
1007333,110003253121,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.70,-84.27,327211,"C,N",Minerals,88408.9,77596.5,94867.7,80102.0,187268.1,169184.1,130879.0,69030.1,90720.6,132033.0,101820.6
1004472,110042000777,AGC FLATGLASS NORTH AMERICA-KINGSPORT PLANT,KINGSPORT,TN,37662,1450 LINCOLN ST,SULLIVAN COUNTY,36.53,-82.55,327211,"C,N",Minerals,,,,,,,,,,,43950.1
1002067,110054910094,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.59,-98.34,311224,C,Other,186098.0,184240.1,226105.4,215933.4,199879.7,160396.6,153707.3,144421.9,216147.5,243054.9,264320.0
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK COUNTY,43.65,-96.22,325199,"C,II","Chemicals,Waste",2212.0,5563.1,27128.2,37588.3,39921.5,35119.3,327.4,29169.4,8320.8,20053.3,39010.6
1006743,110056955521,AGRIFOS FERTILIZER PASADENA,PASADENA,TX,77506,2001 JACKSON ROAD,HARRIS,29.74,-95.20,325311,"C,Z",Chemicals,,,,,,,,,,2553.1,12142.9
1002380,110070288634,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.64,-101.42,325311,"C,G,PP","Chemicals,Suppliers of CO2",730767.1,955607.9,902306.7,1232578.8,852522.2,747135.9,828959.5,921696.6,888228.9,986925.7,960401.7
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.17,-119.02,325311,"C,U,V",Chemicals,186638.1,145127.4,145449.4,119949.5,144290.0,151370.7,155888.0,132249.1,154497.2,146925.6,110765.8
1004374,110000355393,AGY LLC,AIKEN,SC,29801,2556 WAGENER RD.,AIKEN COUNTY,33.55,-81.67,327212,"C,N",Minerals,,,,,,,,8486.0,11912.5,12802.5,13858.8
1001919,110071162246,AHN Heartland Ingredients,EDDYVILLE,IA,52553,1116 Highway 137,MONROE COUNTY,41.14,-92.65,311119,C,Other,113044.4,111912.6,127170.0,142605.3,140750.3,119425.6,116558.6,120451.2,116984.9,110569.8,108640.8
1006430,110070835034,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.91,-118.40,325120,P,Chemicals,532253.6,556606.1,601812.2,574912.2,629814.3,642976.0,550717.4,615454.5,582787.4,586790.8,587606.2
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES COUNTY,27.81,-97.47,325120,P,Chemicals,355697.4,367763.2,405375.2,428722.1,375203.2,447275.3,478965.4,398428.8,417676.7,427677.8,384317.0
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98,-95.38,325120,"C,P",Chemicals,198256.4,203358.2,204163.1,257.3,187348.4,186622.8,172195.8,17656.4,15132.5,0.0,0.0
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.98,-93.95,325120,C,Chemicals,3369.5,4217.2,224753.6,169491.1,195211.6,212344.5,212034.3,186342.9,206193.2,206460.2,208188.3
1003910,110056955610,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,325120,P,Chemicals,452437.0,398199.2,421383.3,392155.8,440288.7,464314.8,495416.2,414291.6,430713.0,386848.0,389836.0
1006115,110070712127,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21,-90.99,325120,C,Chemicals,332633.1,349268.8,337136.0,376732.1,325216.5,434745.0,459081.7,214865.7,471190.0,459098.0,362954.1
1003591,110066912586,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.22,-91.00,221330,C,Power Plants,214523.0,113676.4,156240.2,157879.7,243.0,132239.1,136965.0,200472.0,101777.2,97064.3,114174.0
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.05,-122.26,325120,P,Chemicals,815291.7,881232.4,800781.6,861882.4,836849.5,769834.8,817993.8,812331.2,884054.9,765747.2,645334.9
1003013,110017619861,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.24,-93.28,325120,P,Chemicals,803093.0,642856.6,661607.6,704352.4,754846.6,854424.3,801530.8,871910.8,808508.0,777691.0,829917.0
1002754,110022828813,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,CONVENT,LA,70723,10759 CONVENT WAY,ST. JAMES PARISH,30.11,-90.88,325120,P,Chemicals,,569828.4,515418.9,647385.6,701382.5,715511.0,700490.6,661624.1,677191.0,652674.0,737875.0
1002698,110006020304,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.18,-90.99,325120,"P,PP","Chemicals,Suppliers of CO2",34010.0,56325.0,59766.8,57053.3,53144.0,51276.0,62556.3,131236.8,52191.0,94510.0,51184.0
1003009,110071159605,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.02,-89.90,325120,P,Chemicals,71084.9,199762.0,237131.7,239562.7,288393.2,252126.6,225715.8,201205.6,220230.3,227751.3,300517.4
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.03,-122.08,325120,P,Chemicals,664568.2,526494.9,717297.2,656894.1,776437.6,723982.5,742219.1,692752.1,719190.4,677782.4,756312.0
1002122,110071160496,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,38.03,-122.07,325120,P,Chemicals,0.0,87288.7,264073.0,260155.3,232285.0,264048.0,196659.2,255066.6,270210.6,217135.4,258513.3
1005809,110071160505,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23,BOYD COUNTY,38.38,-82.61,325120,P,Chemicals,125558.9,123064.7,145290.5,148037.4,176811.4,200141.4,221255.8,191344.9,192346.2,217435.0,208525.1
1002727,110071161564,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY,ST. JOHN THE BAPTIST PARISH,30.10,-90.65,325120,P,Chemicals,802345.1,790406.7,866609.9,913954.5,890023.7,930932.9,916355.0,831689.6,878248.0,887542.0,930792.0
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,38.53,-121.40,325120,P,Chemicals,47413.7,48575.2,47119.8,49661.8,46574.1,45361.1,44246.3,44825.6,43639.9,47584.4,45158.4
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,325120,C,Chemicals,93463.8,109271.9,105219.1,173703.7,361040.3,326299.8,342308.9,273981.7,474277.4,499898.7,470308.9
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.81,-118.23,325120,P,Chemicals,711592.7,507837.8,698524.9,729558.4,612023.4,743174.1,672737.2,682241.0,719695.1,703550.1,616050.6
1000341,110000484930,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,STOCKTON,CA,95206,1010 ZEPHYR ST.,SAN JOAQUIN,37.91,-121.26,221112,C,Power Plants,,,,,,,,,,143749.5,414138.4
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.78,-118.24,325120,P,Chemicals,688241.5,705789.4,819053.5,823796.3,747630.7,647101.1,632469.7,769301.2,607535.9,603018.4,678031.7
1010475,,AJAX PLANT,Wheeler,TX,79014,16600 CR N,,35.55,-100.12,211130,"C,W-PROC",Petroleum and Natural Gas Systems,34980.1,32709.5,44765.0,46822.2,60361.0,43226.2,57428.9,45909.2,,,
1005614,110009937738,AK STEEL CORP ASHLAND WORKS COKE PLANT,ASHLAND,KY,41101,US HIGHWAY 23 NORTH,BOYD,38.50,-82.67,331111,"C,Q",Metals,,,,,,,,,,,108729.7
1005615,110043800553,AK Steel Corporation West Works,Ashland,KY,41101,170 Armco Road,BOYD COUNTY,38.50,-82.67,331110,C,Metals,,,68109.9,88498.0,95128.9,93138.3,1337116.4,1661155.5,2348031.4,2390538.3,2578695.0
1003129,110062227139,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,FREESTONE COUNTY,31.91,-96.22,211130,"C,PP,W-PROC","Petroleum and Natural Gas Systems,Suppliers of CO2",39876.8,36973.6,34639.7,38029.7,37900.5,23633.7,40335.5,51722.5,72840.6,63647.8,66978.3
1006088,110006219733,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,SUMMIT COUNTY,41.15,-81.56,562212,HH,Waste,2276.3,3682.3,3263.3,1319.5,2535.3,1463.3,3591.5,1790.3,1742.3,4465.4,3650.0
1005149,110000594642,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,DODGE COUNTY,44.05,-93.02,325193,C,Other,187876.8,162045.4,165457.6,139472.6,77045.7,78167.2,71172.1,75059.8,78377.3,74912.4,76104.6
1000129,110012143304,AL Sandersville,WARTHEN,GA,31094,1600 MILLS LINDSEY SCHOOL ROAD,Washington,33.12,-82.86,221112,D,Power Plants,96514.9,23939.2,49762.1,44153.1,,4392.3,4605.0,5634.0,2165.7,20800.0,8563.7
1004823,110002442438,AL TURI LANDFILL & LFGTE FACILITY,GOSHEN,NY,10924,73 HARTLEY ROAD,ORANGE COUNTY,41.41,-74.37,562212,"C,HH",Waste,,,,,,41303.8,22487.0,21636.5,29548.4,20300.9,16618.8
1007917,110000589612,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,MONROE COUNTY,31.58,-87.49,322110,"AA,C,TT","Pulp and Paper,Waste",346849.2,314977.7,300705.6,301505.6,270939.5,383602.7,363902.2,347879.6,320569.3,351220.8,330183.7
1007272,110000359068,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,WHITFIELD COUNTY,34.73,-84.95,314110,C,Other,46380.7,45423.7,44824.6,46052.8,48074.0,42091.8,43488.4,44145.6,52679.7,48365.8,54614.1
1006276,110037939737,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,ALBANY COUNTY,42.70,-73.85,562212,HH,Waste,59193.8,67261.5,68477.8,62364.0,47674.5,44025.5,156346.5,134991.8,107917.5,84452.3,75360.8
1004231,110070225668,ALBEMARLE CORP,ORANGEBURG,SC,29115,725 CANNON BRIDGE ROAD,ORANGEBURG COUNTY,33.47,-80.88,325199,"C,TT","Chemicals,Waste",,,,,,,,,55325.8,53755.4,50379.3
1003402,110056955987,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,HARRIS COUNTY,29.74,-95.17,325199,C,Chemicals,45836.7,46683.2,45589.3,52779.7,45153.7,48002.7,69219.1,81715.8,53608.6,75390.2,83870.2
1004307,110000743508,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA COUNTY,33.18,-93.22,325180,C,Chemicals,77505.2,80774.5,75618.9,64486.6,80166.8,78051.8,79732.5,84674.8,77119.4,73685.7,90107.2
1001877,110000602045,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,,WARRICK COUNTY,37.92,-87.33,331313,"C,D,F","Metals,Power Plants",5724447.3,5963440.2,5235337.9,5379019.3,3467216.6,4457285.3,6827547.9,6777676.8,6608802.9,6528200.0,6875398.0
1003562,110040947820,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,WHATCOM COUNTY,48.85,-122.71,331313,"C,F,TT","Metals,Waste",9410.7,595364.5,1060050.6,1130624.3,1092946.1,1261363.8,1195785.7,1326684.2,1234637.2,1146835.2,1126012.1
1000635,110000491156,ALCOA WENATCHEE LLC,MALAGA,WA,98828,6200 MALAGA HIGHWAY,CHELAN COUNTY,47.36,-120.13,331313,"C,F",Metals,,,,0.0,0.0,898.3,329047.9,354691.6,318541.7,306332.6,309604.5
1003201,110000606997,ALCOA WORLD ALUMINA ATLANTIC,POINT COMFORT,TX,77978,,CALHOUN COUNTY,28.65,-96.56,331313,"C,TT","Metals,Waste",13654.8,14102.4,15203.8,18145.7,17378.6,191045.8,959990.6,935628.1,922339.4,843830.1,825303.0
1003147,110034135264,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,BLOUNT COUNTY,35.74,-84.06,562212,HH,Waste,84858.3,68070.5,70912.0,71551.8,75342.5,52875.8,44551.0,47475.0,44947.8,40473.5,39429.3
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,37.41,-121.97,562212,HH,Waste,47082.3,43657.3,46441.3,53319.0,49114.5,53974.5,53404.5,58810.5,60012.8,53496.3,54646.8
1005862,110000345010,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,MINERAL COUNTY,39.56,-78.84,336415,C,Other,22628.1,26484.0,24634.0,24197.2,23652.1,23759.6,18553.3,30310.8,31157.0,28793.6,28584.8
1005006,110042036597,"ALLEGHENY LUDLUM, BAGDAD FACILITY",LEECHBURG,PA,15656,585 SILICON DRIVE,WESTMORELAND COUNTY,40.64,-79.61,331111,C,Metals,,,,,,9303.3,41640.1,47812.9,43475.3,47303.3,49441.3
1007192,110001936488,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,ALLEN COUNTY,37.90,-95.28,562212,"C,HH",Waste,67902.5,68215.9,67800.6,66063.8,63782.4,57309.9,57499.6,52747.0,51907.4,52596.0,55266.5
1005887,110070597614,ALLIANCE COMPRESSOR STATION,JUSTIN,TX,76247,12495 HWY 114,DENTON COUNTY,33.04,-97.33,211130,"C,W-PROC",Petroleum and Natural Gas Systems,49189.0,43989.8,57690.3,60914.3,59832.2,58883.8,63911.6,150528.3,119187.8,93604.5,87268.9
1005705,110008806612,ALLIANCE PIPELINE - OLIVIA 23-A,BIRD ISLAND,MN,55310,38884 870TH AVE,RENVILLE COUNTY,44.85,-94.90,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,83212.7,65609.3,101106.2,90212.4,95617.1,90468.4,89871.4,93088.1,85767.5,84722.0,91155.7
1001559,110011273004,ALLIANCE PIPELINE L.P. - MANCHESTER,MANCHESTER,IA,52057,1242 220TH STREET,DELAWARE COUNTY,42.47,-91.55,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,82555.8,77053.3,90168.1,85176.2,85971.3,79421.0,82023.3,83451.5,82763.2,76060.5,82076.5
1001560,110007054249,ALLIANCE PIPELINE LP,TAMPICO,IL,61283,580 TAMPICO RD,WHITESIDE COUNTY,41.59,-89.78,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,59479.0,54224.4,61352.5,56983.8,57930.4,51308.9,54303.9,55523.0,54950.7,54771.8,50525.2
1000245,110022357251,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",FAIRMOUNT,ND,58030,17950 98TH ST SE,RICHLAND COUNTY,45.99,-96.65,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,87095.4,81961.3,104568.5,92962.9,92220.7,94331.4,93322.2,97142.3,92617.8,81871.4,92915.2
1001558,110022357279,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",WIMBLEDON,ND,58492,1540 98TH AVE SE,BARNES COUNTY,47.19,-98.43,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,88291.1,53155.5,104653.9,93306.1,91983.4,93117.3,96939.5,98527.5,95901.2,91421.5,84781.2
1007645,110001028290,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,LACKAWANNA COUNTY,41.40,-75.74,562212,"C,HH",Waste,48527.1,60734.5,62524.8,45358.2,40051.7,47109.7,47414.9,41422.8,38990.8,57909.3,61382.5
1006197,110001167745,ALLIED IMPERIAL LANDFILL,IMPERIAL,CA,92251,104 EAST ROBINSON ROAD,IMPERIAL COUNTY,32.85,-115.48,562212,HH,Waste,26325.5,15021.5,28027.3,19437.3,19362.3,12618.5,11343.0,8332.8,10817.5,,
1003246,110043997137,ALLISON COMPRESSOR STATION,Briscoe,TX,79011,16301 FM 1046,WHEELER,35.62,-100.15,211111,C,Petroleum and Natural Gas Systems,,,,,,,16478.8,22699.5,28306.7,29365.5,30834.6
1007496,110071160883,ALLISON GAS PLANT,Allison,TX,79003,16298 Co. Rd. EE,WHEELER COUNTY,35.61,-100.10,211130,"C,W-PROC",Petroleum and Natural Gas Systems,43872.9,41699.8,43901.4,42963.0,36851.8,25431.7,43877.6,47488.8,44500.5,38461.4,
1000048,110070030311,"ALLISON TRANSMISSION, Inc.",INDIANAPOLIS,IN,46222,One Allison Way,MARION COUNTY,39.78,-86.24,336350,C,Other,27386.0,22579.1,25575.6,24780.1,22204.1,25660.4,26049.7,28704.9,24678.0,26824.6,25287.1
1004327,110000451467,ALMATIS INC - BAUXITE ARKANSAS,Benton,AR,72015,4701 ALCOA ROAD,SALINE COUNTY,34.58,-92.53,331313,C,Metals,68152.8,48299.0,63391.4,66296.4,60905.8,22802.7,53956.7,54560.0,49.9,26206.1,290.8
1007622,110041023807,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,356 S. LEVEE RD,ST. LANDRY PARISH,30.53,-91.75,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",459812.4,372166.6,587064.0,593882.0,568375.5,558575.4,445406.5,535457.6,530019.4,533875.8,456684.8
1007291,110060497270,ALPHA RIDGE LANDFILL,MARRIOTTSVILLE,MD,21104,2350 MARRIOTTSVILLE ROAD,HOWARD COUNTY,39.31,-76.90,562212,"C,HH",Waste,16060.4,16106.0,15695.5,19372.6,23331.2,28554.4,29709.4,31275.5,32301.5,36548.4,26094.9
1013670,110071045624,ALTIVIA Institute Facilities,Dunbar,WV,25064,250 Carbide Rd,KANAWHA COUNTY,38.38,-81.78,325194,C,Chemicals,101391.9,79411.8,94887.0,,,,,,,,
1007401,110042073332,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",HAVERHILL,OH,45636,1019 HAVERHILL OHIO FURNACE ROAD,SCIOTO COUNTY,38.59,-82.82,325194,C,Chemicals,26970.3,48315.0,60866.2,45397.5,24325.7,8087.8,17892.5,35043.5,36442.1,28250.8,39968.9
1007263,110031262112,ALTO COLUMBIA LLC,BOARDMAN,OR,97818,71335 RAIL LOOP DRIVE,MORROW COUNTY,45.86,-119.66,325193,"C,PP","Other,Suppliers of CO2",38466.3,35520.6,39213.9,36733.8,37226.6,39592.4,37739.1,38545.1,35691.7,35785.2,36610.9
1007264,110035761912,ALTO MAGIC VALLEY LLC,BURLEY,ID,83318,2600 WASHINGTON AVENUE,CASSIA COUNTY,42.52,-113.82,325193,C,Other,6659.9,15623.1,64768.5,61714.1,64287.0,66551.5,67408.5,66590.9,63403.8,54795.8,63501.6
1003268,110000438679,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,MADISON COUNTY,38.88,-90.15,331110,"C,Q",Metals,35073.8,30371.3,34862.1,33551.4,33929.9,32031.8,41464.0,59393.2,57712.1,64545.1,65345.1
1005184,110071162512,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,PRUDHOE BAY,AK,99734,,NORTH SLOPE BOROUGH,70.26,-148.62,486110,C,Other,72700.0,63920.5,56021.9,62235.3,62235.4,62664.1,85080.1,91022.8,92324.6,91589.0,92640.2
1005781,110064041834,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",VALDEZ,AK,99686,300 DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.08,-146.39,486110,C,Other,24416.2,26580.0,26807.4,29009.7,27560.4,33640.1,35499.8,80079.6,100292.6,90501.0,75499.4
1005491,110069711869,"AM/NS Calvert, LLC",CALVERT,AL,36513,1 AM/NS Way,MOBILE COUNTY,31.15,-87.98,331110,C,Metals,558098.2,467304.0,524312.0,519879.4,519993.2,488125.3,447237.1,441289.7,341648.4,286067.4,244570.0
1005707,110000468609,AMALGAMATED SUGAR CO LLC,NAMPA,ID,83687,138 WEST KARCHER ROAD,CANYON COUNTY,43.61,-116.58,311313,"C,S,TT","Minerals,Waste",353015.9,349799.7,340142.5,309560.6,350522.8,338370.9,359716.3,370065.7,421932.7,319180.3,328032.2
1005712,110000468388,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,2320 ORCHARD DR. E.,TWIN FALLS COUNTY,42.53,-114.43,311313,"C,S",Minerals,281952.2,252307.8,279557.6,274006.8,285936.1,268434.2,271558.4,293749.2,332392.6,296307.6,301143.4
1006412,110000468431,AMALGAMATED SUGAR CO LLC,PAUL,ID,83347,50 SOUTH 500 WEST,MINIDOKA COUNTY,42.61,-113.76,311313,"C,S,TT","Minerals,Waste",284765.2,285996.1,274333.7,258899.1,272002.2,261186.9,277341.3,327914.0,299962.0,294606.2,318097.5
1007178,110028032698,AMEA Sylacauga Plant,SYLACAUGA,AL,35150,125 THOMPSON LANE,Talladega,33.17,-86.28,221112,D,Power Plants,27827.0,22422.1,28256.7,20672.2,14838.3,28254.1,39003.5,17007.5,508.4,4299.6,5046.7
1004732,110012703271,AMERICAN ACRYL PASADENA,PASADENA,TX,77507,"4631 Old Hwy 146, Suite B",HARRIS COUNTY,29.62,-95.07,325199,C,Chemicals,80096.5,83200.7,71988.0,79810.0,77351.3,75150.5,76007.4,78388.0,83257.1,62250.9,40099.6
1005432,110010495384,AMERICAN AIRLINES,TULSA,OK,74116,3800 NORTH MINGO ROAD,TULSA COUNTY,36.20,-95.87,481111,C,Other,38164.6,40397.1,42300.3,40061.8,37409.0,35093.5,38144.7,43234.5,41971.9,42154.8,45317.5
1004417,110013667488,AMERICAN AVENUE LANDFILL,KERMAN,CA,93630,18950 W AMERICAN AVENUE,FRESNO COUNTY,36.67,-120.14,562212,"C,HH",Waste,110383.5,129155.5,154659.4,166702.7,141660.0,110888.8,94792.1,72595.6,55548.1,87070.8,89404.2
1005327,110000366611,AMERICAN CAST IRON PIPE CO,BIRMINGHAM,AL,35207,2930 NORTH 16TH STREET,JEFFERSON COUNTY,33.55,-86.83,331511,C,Metals,175269.8,147810.1,152462.5,170180.7,154579.8,148682.2,155966.1,137031.8,131035.4,115849.8,126332.4
1008041,110054631225,AMERICAN COLLOID,Colony,WY,82710,,BUTTE COUNTY,44.87,-104.15,212325,C,Other,52598.0,52817.4,70691.1,82043.6,77109.9,72511.1,105591.7,109726.1,73146.9,70581.5,97287.5
1006354,110070273706,AMERICAN CRYSTAL SUGAR - CROOKSTON,CROOKSTON,MN,56716,1201 Hwy 75 South,POLK COUNTY,47.76,-96.63,311313,"C,S,TT","Minerals,Waste",292276.9,260092.0,326691.4,367652.5,355411.9,331989.6,320408.1,314075.0,308712.2,305108.5,298458.9
1005751,110007602095,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,EAST GRAND FORKS,MN,56721,1020 Business Hwy 2,POLK COUNTY,47.93,-97.01,311313,"C,S,TT","Minerals,Waste",385350.4,314640.0,415704.4,371486.7,390925.4,332894.8,336140.2,635740.5,678261.0,593082.6,528063.8
1005753,110056190704,AMERICAN CRYSTAL SUGAR - HILLSBORO,HILLSBORO,ND,58045,121 Highway 81 NE,TRAILL COUNTY,47.44,-97.06,311313,"C,S,TT","Minerals,Waste",484615.5,417797.6,539882.7,505765.7,487506.2,470118.8,470457.9,461472.6,473164.5,443897.4,417387.5
1006877,110000427440,AMERICAN CRYSTAL SUGAR - MOORHEAD,MOORHEAD,MN,56560,2500 NORTH 11TH STREET,CLAY COUNTY,46.90,-96.76,311313,"C,S,TT","Minerals,Waste",288160.6,277534.1,324868.3,364565.6,351661.3,337650.5,318468.9,338731.9,324340.8,321415.7,312940.6
1002552,110039017391,AMERICAN ENVIRONMENTAL LANDFILL,SAND SPRINGS,OK,74063,212 N. 177TH W. AVENUE,OSAGE COUNTY,36.16,-96.19,562212,"C,HH",Waste,201369.7,233353.6,174306.5,149208.9,143363.0,144792.5,136427.4,105823.4,96413.3,107678.7,110730.3
1007095,110000883615,AMERICAN FUJI SEAL INC,BARDSTOWN,KY,40004,1051 BLOOMFIELD RD,NELSON,37.82,-85.43,323111,C,Pulp and Paper,,,,,,,,4448.9,5448.4,44.6,4286.7
1000007,110007014774,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,BERNALILLO,NM,87004,1000 N HILL RD,SANDOVAL COUNTY,35.33,-106.53,327420,C,Minerals,15259.6,14084.5,13131.4,10859.4,4145.7,0.0,0.0,0.0,0.0,0.0,0.0
1005175,110007385551,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,DUKE,OK,73532,0.25 MILES W OF,JACKSON COUNTY,34.66,-99.59,327420,C,Minerals,99824.8,94862.7,87556.1,82726.7,93129.6,88482.7,78356.9,75865.1,67626.9,55932.8,58842.5
1004845,110001556138,AMERICAN GYPSUM COMPANY,ALBUQUERQUE,NM,87113,4600 Paseo Del Norte NE,BERNALILLO COUNTY,35.17,-106.59,327420,C,Minerals,44340.2,40893.0,36869.0,40692.9,41105.2,39397.8,39516.2,39245.4,38090.6,35281.2,34113.0
1007404,110071162329,AMERICAN GYPSUM COMPANY,GYPSUM,CO,81637,740 Highway #6,EAGLE COUNTY,39.66,-106.96,327420,C,Minerals,65717.1,65195.5,62778.9,59485.6,62691.8,57719.8,55647.3,55318.0,50320.6,46782.2,36797.8
